,Raw_V OF Res (pV),df^2 (Hz^2),(Lor-fit numerator) ampS^-1,Field^-2 (T^-2),Drive I^-1 (nA^-1),Calibration (Heat+Pulse shape) (keV/Hz),Constants ((M*G*2pi)/L^2 *1e3),Measured OF Resolution (eV),Time (s),Pressure (bar),Temperature (K),Template Rise Times (1/pi*df) (s),Template Fall Times (fit) (s),df/V approx. conversion
39,112.46109004174009,0.5141352077193203,1.5932443210146228,77.99202852967323,0.18697761602118873,33.610520028638575,0.6641007817823832,26804.875923055304,1686369011.8179379,5.0,0.00022069445494335915,0.4439268924244917,0.3115686302781483,7979351.125845781
40,116.40462496879165,0.5536746394707807,1.5462704351895606,77.99202852967323,0.18158403094365447,32.149521786226444,0.6641007817823832,27496.58614873713,1686381443.8101654,5.0,0.0002207745447076609,0.4277823003768901,0.2910994950777072,8102280.720251562
41,119.20279655295049,0.5739066489420674,1.5442016661820797,77.99202852967323,0.17900226747052195,30.773752876766025,0.6641007817823832,27028.80197600703,1686388899.2075589,5.0,0.00022085033490789563,0.4201743135047786,0.25528158674933144,8277815.92012176
42,115.24383821984533,0.5954618957824488,1.5421384254273156,77.99202852967323,0.17649288988915945,31.75458797583456,0.6641007817823832,28055.77124481903,1686401372.4033258,5.0,0.00022132945459511088,0.412499227363736,0.3094990613058475,8466672.087746782
43,127.2879404465278,0.626461383028304,1.542103947463767,77.99202852967323,0.1716794474376369,30.099315467657735,0.6641007817823832,28352.393696727006,1686413771.0656648,5.0,0.0002214086962462001,0.4021637990753099,0.26887623163209007,8631217.162133396
44,121.12600513536367,0.6521440729471552,1.541341008143357,77.99202852967323,0.16936985845865526,31.267437913792005,0.6641007817823832,30664.099075654674,1686421176.1640856,5.0,0.00022149686409593706,0.39416526610779906,0.33134928825175247,8866513.848725324
45,108.45596974666412,0.6794562784085431,1.5405788233616715,77.99202852967323,0.1671215860012395,31.72384841773659,0.6641007817823832,28402.868121464944,1686433671.4128745,5.0,0.0002219054047259348,0.38616185256682656,0.36698096245758866,9117066.223755272
46,122.73916291002847,0.7308263942629296,1.512217029896808,77.99202852967323,0.16004016286559378,31.028033011780913,0.6641007817823832,31884.52085804533,1686446040.4690225,5.0,0.00022199751107662585,0.37234284725095074,0.37098062623685185,9181259.27518665
47,113.29275799330722,0.7508482728755254,1.5277178102635678,77.99202852967323,0.15671982753643204,31.13778623853003,0.6641007817823832,30133.595335032514,1686453485.5785844,5.0,0.00022208847850551273,0.36734491650207546,0.38659342161597215,9333799.41091053
48,127.64844373031397,0.8142879253221863,1.5282507958301892,77.99202852967323,0.1510779137451205,27.24062564217653,0.6641007817823832,30215.125492240986,1686469647.1417053,5.0,0.0002217085394581287,0.35274521386935154,0.26795560868505175,10988603.983861621
49,127.03898274008408,0.8742996473517879,1.5132618364210553,77.99202852967323,0.14869873400110287,26.965581287252057,0.6641007817823832,40388.54732442713,1686482120.8614855,5.0,0.0002218325575276662,0.34042384738907583,0.28469554447027084,13040334.69248915
50,121.80444604713955,0.9030827200983393,1.496767087044193,77.99202852967323,0.14415831464229054,28.93741602392843,0.6641007817823832,32569.418476384388,1686494592.0961492,5.0,0.00022195424976919134,0.3349549198236249,0.3739160391427122,10104981.039994296
51,116.86837047314124,0.9921609226262287,1.4401701577491817,77.99202852967323,0.14145871543705232,28.263413556854267,0.6641007817823832,31897.783595882258,1686502033.430713,5.0,0.00022256626221661864,0.31956489753452133,0.38255289779720403,10496869.136387972
52,125.54570151307738,1.0888991837435642,1.387697454806695,77.99202852967323,0.13885836639379706,28.94343455889433,0.6641007817823832,36047.43311012666,1686514467.742295,5.0,0.00022268249686610106,0.3050396480470137,0.4433966388737441,10908521.478095395
53,119.21139070165452,1.022416603123881,1.5047423576500327,77.99202852967323,0.1339343206960288,29.055353331284465,0.6641007817823832,34270.932455371134,1686526876.4512486,5.0,0.00022280094586011115,0.314801056046777,0.42505201061538883,10692505.089752033
54,119.00305121828058,1.0820245338575596,1.483373397041118,77.99202852967323,0.13160097016125483,27.832980362762097,0.6641007817823832,33675.44010837751,1686534323.970931,5.0,0.00022309193029969304,0.3060071494137553,0.39681067348617693,10961760.723919734
55,114.16460479135199,1.1434225709325991,1.462602862604714,77.99202852967323,0.1293475288913703,26.690308811114175,0.6641007817823832,31815.38026469426,1686546706.0604815,5.0,0.00022321287273686572,0.29767800530456223,0.3707336149550899,11226261.911538616
56,121.45522541089922,1.1820189889243116,1.4783937188169654,77.99202852967323,0.12506450641579553,28.724539573271922,0.6641007817823832,36529.62083163493,1686559144.4712203,5.0,0.00022334296253364599,0.29277763652019506,0.46348350255712717,11341860.90280384
57,143.91863470998055,1.2140976085213686,1.4783937188169654,77.99202852967323,0.12506450641579553,29.464981228160745,0.6641007817823832,41322.278242237306,1686566631.6631858,5.0,0.00022369224288399633,0.28888389131426206,0.5026891201704099,11644331.765390895
58,114.47204160285035,1.0488301842291787,1.4663874061000917,120.19238457436798,0.09257225106931403,30.743115112983705,0.6641007817823832,36872.30699095226,1686584441.7528348,5.0,0.00022922930557040138,0.31081182872128826,0.502069879909167,11387968.183946671
59,123.6210823405911,1.079756709719435,1.4668657398978031,120.19238457436798,0.09537747079868719,26.958226363112075,0.6641007817823832,35241.3525276895,1686591875.6837978,5.0,0.00022913933200079128,0.30632833583820807,0.3614366069610201,12075715.131538456
60,121.4144765398669,1.1415943709883296,1.4673443858611543,120.19238457436798,0.09835801676114617,27.409521558213374,0.6641007817823832,40603.09215951974,1686604341.906273,5.0,0.00022917669942647826,0.2979162673433112,0.3987474518800538,13176488.716372663
61,121.2088187461128,1.1985062014274723,1.4587323359487603,120.19238457436798,0.09537747079868719,25.846390018336876,0.6641007817823832,38745.52812916716,1686616793.2187445,5.0,0.00022948725933805627,0.29075686966991177,0.3532909802661599,13328812.811158646
62,127.95116969205614,1.2554112482011075,1.4591986360932778,120.19238457436798,0.09442369373010796,28.384548923522775,0.6641007817823832,40606.661594722114,1686624207.1495488,5.0,0.00022963364953287443,0.2840907671599418,0.4704054539179614,13826658.14353766
63,113.77733105129929,1.3142785307008862,1.4596652344492596,120.19238457436798,0.09348880338243579,26.788194369994997,0.6641007817823832,40457.87358455513,1686636670.1464489,5.0,0.0002297786979462373,0.27765558938350804,0.42132957441361013,14336584.653889017
64,118.96987487142088,1.3619992039528868,1.4679367631279094,120.19238457436798,0.09079201547182723,25.801938947468656,0.6641007817823832,41552.15307479518,1686649103.4381473,5.0,0.00023013971834740614,0.2727480789714026,0.39337683427421366,14508357.333405597
65,131.73017882436898,1.4611465856650714,1.462696178951155,120.19238457436798,0.08845311109199093,24.256806950297886,0.6641007817823832,44430.45942406804,1686656603.2116802,5.0,0.0002302940786070329,0.26333175498710054,0.35355703882971434,16799598.774588276
66,129.78494509193484,1.5656142878114083,1.4574928797931581,120.19238457436798,0.0862316859275802,23.68875661964579,0.6641007817823832,55391.5980173692,1686668956.0534754,5.0,0.00023045131323920658,0.2543945126743719,0.35171904115138203,19517089.62200825
67,118.13244054480984,1.5752821879166026,1.458789081219479,120.19238457436798,0.08356079300061975,26.68519409523713,0.6641007817823832,45696.07152209649,1686681432.5537765,5.0,0.0002308165980406346,0.2536126699162274,0.4745865454517945,15333324.326028056
68,118.83106141243432,1.6552223270295152,1.460360717200269,120.19238457436798,0.08157554737857478,26.652413481968004,0.6641007817823832,45545.06969741031,1686688895.690359,5.0,0.00023097055356582447,0.2474126832821797,0.4882613481398189,15749890.78799076
69,121.62340810552358,1.7074108584794165,1.4619357432580364,120.19238457436798,0.0796824439583969,24.871429172063205,0.6641007817823832,45022.597420128914,1686701261.242127,5.0,0.00023112793147063679,0.2436021448297979,0.42492627903644087,15888120.188744217
70,125.2376408032325,1.779011083876086,1.462574697928924,120.19238457436798,0.07708056823730637,23.0899521603728,0.6641007817823832,43786.8135408543,1686713711.0497384,5.0,0.0002313404332765016,0.23864964922061171,0.3647531329642221,16018083.628408847
71,166.49966754781315,1.8591856376457896,1.4588234571159884,120.19238457436798,0.07584232770020763,22.188042389541696,0.6641007817823832,41567.05087763975,1686721154.5407002,5.0,0.0002314962420372039,0.23344724306566872,0.34080127546520605,16428787.229721049
72,131.24750204198446,1.9403250140777062,1.4550914095905272,120.19238457436798,0.0746432409666896,23.606364753430434,0.6641007817823832,48851.306939034606,1686733583.3036046,5.0,0.00023165571314068744,0.22851403873136697,0.40975553406113246,16827307.938731253
73,123.29241469131136,1.5536033495833892,1.5116747477597412,212.73783495841994,0.05117815644965211,24.498347709151155,0.6641007817823832,47890.62326024966,1686752501.4767478,5.0,0.00023335143945817514,0.25537598388813004,0.38182086245575747,16985578.84713014
74,249.0805301630097,1.6844492680976677,1.5022551435277616,212.73783495841994,0.05349784481059507,24.828431701438124,0.6641007817823832,49758.12485009916,1686759883.7544315,5.0,0.00023329430515380136,0.24525685763587662,0.41915436980615783,19083760.673443697
75,119.78152480908878,1.8606836033697152,1.4929522039113214,212.73783495841994,0.05603780017140077,23.639923051571394,0.6641007817823832,58559.55839599886,1686772329.6891541,5.0,0.00023336966654111368,0.2333532543891668,0.39949319606534417,21995041.800309107
76,132.62058435538265,1.9063868345570714,1.506029971502045,212.73783495841994,0.05473837454533352,22.112804076290058,0.6641007817823832,61595.1067317952,1686784827.9120827,5.0,0.00023438589726574693,0.23053911000892252,0.34462885277627775,22217166.658333234
77,170.46061972929633,1.9887882851056817,1.4963563458576812,212.73783495841994,0.05357372751850051,22.979533362971395,0.6641007817823832,56809.578609118464,1686792223.6671906,5.0,0.00023454280120109225,0.22571262457732036,0.39100205538169913,22534801.91352618
78,132.17699083096753,2.080642269729241,1.4868061995443467,212.73783495841994,0.05245760748212219,21.53726076483271,0.6641007817823832,61703.69894895613,1686804807.4797938,5.0,0.00023469908839249894,0.22067412777052384,0.3447577722044641,22929426.12999267
79,233.68214465788307,2.4816098116403364,1.4894961705618857,212.73783495841994,0.0445394798132959,22.053205783130696,0.6641007817823832,62089.56698143981,1686817095.4094243,5.0,0.0002347971024089359,0.20206140968440822,0.41048751923692606,23368114.530242328
80,127.47837120365838,3.031733416053819,1.4854223727578961,212.73783495841994,0.039179957696970205,21.70847599543341,0.6641007817823832,66019.76882427032,1686835998.8326602,5.0,0.00023495242933464685,0.1828119671904172,0.44377459034732947,24925288.327210378
81,131.3602528569909,4.002010945728387,1.4682301329799143,212.73783495841994,0.04035200773859005,21.646687882473298,0.6641007817823832,90089.4627351537,1686848409.3575997,5.0,0.00023511233927931894,0.1591149516759998,0.5016468554820727,33483402.61857166
82,127.93033377863762,4.922370858680259,1.4761900327884399,212.73783495841994,0.0377317474434716,18.542394802734815,0.6641007817823832,89714.34517129835,1686855817.141678,5.0,0.00023554157088230158,0.14347061561407878,0.41124499876365933,38777960.01389714
83,146.0583231917895,6.568457916443995,1.484236711062379,212.73783495841994,0.03543103109277744,16.79805681483311,0.6641007817823832,113375.33054451668,1686868444.1984432,5.0,0.00023571242456367231,0.1241990907496873,0.38744300233431067,48715537.275903404
84,142.64241555298096,10.545006671483884,1.4649861341743244,212.73783495841994,0.02861323993900434,17.774221291900506,0.6641007817823832,142747.94606817883,1686880856.7578232,5.0,0.000235898323543531,0.09802270836452674,0.49973346791582146,62231767.650188915
85,219.64058404863255,18.163810582389896,1.4707224613539307,212.73783495841994,0.023919871438307688,18.0742302001167,0.6641007817823832,229387.05442873653,1686888593.651834,5.0,0.00023611287681987736,0.07468728030781352,0.5807012089264993,90811922.06765713
86,143.68317235526166,30.699734208905095,1.4765038876650955,212.73783495841994,0.020549225899524796,15.783562225157757,0.6641007817823832,309732.70510215394,1686901238.005241,5.0,0.00023948993197507324,0.05744904578671075,0.5307611121290627,131595693.3339927
87,150.95628383382106,5.962688876206053,1.9392764289133675,54.34810435833323,0.06401606731627368,8.536655896037788,0.6641007817823832,32989.343188665094,1696969065.5797827,0.0,0.0001554282278033409,0.13035540784112043,0.4996345068056129,26809516.85374202
88,139.50806014593846,7.109803007822675,1.9280573197355177,54.34810435833323,0.06649555828586085,8.500700314310711,0.6641007817823832,38135.615955544155,1696995207.8055968,0.0,0.00015529783091201098,0.11937718766160957,0.5258986643451019,32900040.389556635
89,147.43538303136515,7.669806071689614,1.9431385660447782,54.34810435833323,0.060142479671067735,8.233867735287589,0.6641007817823832,38727.95526337632,1697006451.916479,0.0,0.0001562537341856994,0.11493649145549546,0.5111357979850498,32350143.05484857
90,140.9720012216713,7.9102271680065614,1.9431385660447782,54.34810435833323,0.060142479671067735,8.441878935595208,0.6641007817823832,39118.190601799346,1697013843.2113004,0.0,0.0001564392024582918,0.11317634108436939,0.536952237766817,33379133.238656983
91,150.71275912857845,9.587000217775673,1.9281370731585799,54.34810435833323,0.054110999074584734,7.589705204685296,0.6641007817823832,37843.92522474886,1697028844.580466,0.0,0.00015694254427518149,0.10280370309811132,0.47981247129685967,36055113.32845138
92,150.72737278538924,2.752133346679815,1.9555610557659748,40.11972475732203,0.03815098831947488,17.158681969393047,0.6641007817823832,12715.238162490476,1698027966.803417,2.0,0.0001941698514637074,0.1918736737859957,0.5754469638992368,5744866.151100455
93,134.8831674532385,3.9832098025249354,1.980748242607927,40.11972475732203,0.09079201547182723,15.958125803561382,0.6641007817823832,40533.09367500972,1698046620.453221,2.0,0.000193191848754548,0.15949002873101317,0.5847754611132574,19140759.99687422
94,138.46398328773242,3.8743028599256837,1.9539141543749203,40.11972475732203,0.09561893032934386,14.59550963311364,0.6641007817823832,36888.472942936816,1698054095.1786034,2.0,0.0001934395770918333,0.1617161314787725,0.4932474982247529,19389115.159118112
95,139.36997557852484,4.118340526997799,1.9277974148456103,40.11972475732203,0.10098790485701077,14.592286856873264,0.6641007817823832,42457.23136225228,1698065247.9240093,2.0,0.00019329051626878737,0.15685161709101458,0.5057262865906267,21387182.5577537
96,126.45328816773987,4.272414650635684,1.9430986437848865,40.11972475732203,0.09965561329742478,15.603566782629281,0.6641007817823832,42175.897236632416,1698072736.0106676,2.0,0.00019312546537277308,0.1539974145215445,0.5769975995842027,22062846.979840036
97,128.90132237279872,4.507312190186059,1.9586447125400819,40.11972475732203,0.09835801676114617,15.409229151521973,0.6641007817823832,44271.78109484975,1698083953.086496,2.0,0.00019260546942450712,0.14993095506428814,0.5754323425566794,23141350.046118774
98,137.3382720872527,4.849086803149364,1.9415283533227337,40.11972475732203,0.09537747079868719,14.84411360196033,0.6641007817823832,48091.09236674106,1698091566.6355627,2.0,0.00019314541389399707,0.14455068300977567,0.5540618834694011,23935222.41693742
99,140.7964287210617,6.047481989450176,1.924708558054382,40.11972475732203,0.09257225106931403,14.12521327500471,0.6641007817823832,56144.34000730078,1698106293.066379,2.0,0.00019321170008314796,0.12943831045196968,0.5491163111754498,28777508.902422458
100,135.21951375970116,5.7407777842895245,1.957537601842424,40.11972475732203,0.07934764043976326,13.514774100161903,0.6641007817823832,43550.856574186626,1698117538.6882386,2.0,0.00019331557350006295,0.13285097898937395,0.5011269212458823,23918157.68960945
101,128.5182564341161,6.314841936615794,1.957537601842424,40.11972475732203,0.07934764043976326,13.622947251336365,0.6641007817823832,45678.91848935863,1698124964.2218256,2.0,0.0001934104133591784,0.12666857507289042,0.5245461026272188,26261032.75653094
102,130.71843015719705,1.6013887613651616,2.063803082359397,30.83518616459987,0.18158403094365447,37.34027270552892,0.6641007817823832,59526.2101433322,1699347180.792655,10.0,0.00028723946727369544,0.25153692021361646,0.413952263851234,12628883.675747607
103,131.98751934259488,1.648378349897455,2.0251770359940044,30.83518616459987,0.1824612484844451,36.03194091091447,0.6641007817823832,57667.91860860159,1699358411.0561254,10.0,0.00028714246030620526,0.24792577324644346,0.3871625288733077,12742864.356505048
104,132.85351583014636,1.7075101162877309,1.9879702731016549,30.83518616459987,0.183346982700389,38.77575177636049,0.6641007817823832,63863.73991794723,1699369566.5055554,10.0,0.00028705090909970953,0.2435950644130659,0.4721823473883157,12857662.362287147
105,120.2632127457445,1.7368560711172054,2.000980139745177,30.83518616459987,0.18071520782909153,43.106152610018285,0.6641007817823832,65445.080236347654,1699377058.4863734,10.0,0.0002880345051253999,0.24152840410684673,0.5971441026697527,12961970.130566807
106,131.40225353023777,1.7132146327460718,2.014161408943939,30.83518616459987,0.17815791715226476,37.28056050839941,0.6641007817823832,60598.22520142752,1699388217.7963185,10.0,0.00028802935667598733,0.24318917518770938,0.4322416593571921,12710218.563995015
107,132.98251672466122,1.780532462414264,1.999484027347329,30.83518616459987,0.17900226747052195,36.360427106842366,0.6641007817823832,60372.092808710186,1699395911.5872748,10.0,0.00028794114049562533,0.23854767016291784,0.41836135248946477,13139885.222956207
108,125.99315179070793,1.8657262944804411,1.985019009129749,30.83518616459987,0.17985465922038157,39.455740934511816,0.6641007817823832,67263.79102280297,1699406923.1263537,10.0,0.00028831874140789984,0.23303768704745184,0.5168027480675081,13689369.150494957
109,134.62720514166193,1.8876239791974776,1.9840832386870644,30.83518616459987,0.17815791715226473,34.36449078473877,0.6641007817823832,62854.110633921,1699414303.8615181,10.0,0.0002880849561753816,0.23168204847077165,0.38053241278414146,13719108.568188725
110,125.14422690811286,1.9892054923872906,1.9831483501036549,30.83518616459987,0.17649288988915945,36.20726252894224,0.6641007817823832,62696.07140443873,1699425598.080391,10.0,0.0002880824868002205,0.22568895334550212,0.4452094291321172,14291493.58748402
111,127.64686359274803,2.0453611875122606,1.9699861879780267,30.83518616459987,0.1709026173587336,37.172690015078174,0.6641007817823832,65574.8149927889,1699432988.2756567,10.0,0.00028801904830915034,0.222569229332307,0.479465894035688,14159941.601953033
112,146.9304022644241,2.1419098838804174,1.956997588542932,30.83518616459987,0.16565560717666722,35.73537299914133,0.6641007817823832,73400.13380237017,1699444312.1926732,10.0,0.00028810106972227204,0.21749512643259553,0.4522220819728407,14287158.145703519
113,136.41355361192907,2.2142371192442427,1.9715710440332932,30.83518616459987,0.16279947601844885,38.21658421172595,0.6641007817823832,71236.27737155654,1699451640.1723342,10.0,0.0002888926940220474,0.21391343608069108,0.5299693656632755,14612023.442054972
114,138.94535514944445,2.36500701809791,1.986363180502041,30.83518616459987,0.16004016286559378,32.57745407298032,0.6641007817823832,68374.92256732497,1699466574.377378,10.0,0.0002890958697927659,0.2069826344957385,0.3910844822338781,15423373.575435301
